,text,populer_text,populer_retweet,populer_favorite,Populer
1111, استاذي اولاً يجب اعادة صياغة السؤال فليس هناك من يهمه ا المواطن لان لو كان هناك من يهمه ا المواطن كان ,False,False,True,Populer
1112, ياريت بس طولي واحد منهم   الاحتراف ثقافة   وانتوا عملتوا ايه بالمحلين في كاس عرب ,False,False,False,UnPopuler
1113,بلماضي يكافئ نجوم كاس عرب بدعوتهم ل«امافريقيا» جزائر مستقبلالاعلاميبدامناليوم ,False,False,False,UnPopuler
1114, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,False,False,False,UnPopuler
1115, انا نقولك توبة افضل من بدران وتوقاي وتاهرت وفي كل شيء وماتقرليش لعبوا كاس عرب مليحة و ,False,False,False,UnPopuler
1116, بدران توڨاي بن دبكة شتي بن عيادة استدعاهم لاول ة بعد تالقهم في كاس عرب براهيمي مستبعد من و بعد ,False,False,True,Populer
1117, رانغنيك لقد شاهدت نهائي كاس عرب قبل استبدال مجبري وادركت تمامًا بان لدينا لاعباً جيداً موهوباً لغاية  ,False,False,False,UnPopuler
1118, كان عظيما وطنيًا ماجد بوغرة مدرب الفريق جزائر البطل عندما اهدي الفوز بطولة كاس عرب فلسطين و اهلنا المقاومين الصا,False,True,False,Populer
1119, فيفا يختار احمد رفعت ضمن ابرز الاعبين الذين شاركوا في كاس عرب ,False,False,False,UnPopuler
1120, البروبلام انوا الي ينتقدوا قائمة بلماضي كون تقولهم اعطوني اسماء تستحق التواجد يحصلوا ع ,False,False,False,UnPopuler
1121, قائمة منتخب جزائر جمال بلماضي مزج ما بين كاس عرب وباقي المجموعة التي تلعب معه باست ار   ,True,False,False,Populer
1122,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,True,True,False,Populer
1123, في كاس عرب في قطر المنتخب جزائر رفع علم فلسطين في كاسالسوبر الافريقي في قطر الاهلي المصري يرفع ع,True,False,False,Populer
1124, ما اعتقد انه كان في استثناءات خلال كاس عرب اي حد جاي من الدول الح اء او الح اء الاستثنائية لازم حجر لم ,False,False,False,UnPopuler
1125, الفيفا يختار لاعب منتخبنا يزن النعيمات ضمن تقريره عن نجوم اظهرتهم كاس عرب في قطر   ,False,False,False,UnPopuler
1126, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,False,False,False,UnPopuler
1127, تالقو في كاس عرب من السيئ عدم اختيارهم من حقهم المشاركة شيئ قدمو مباريات قوية يستاهلون العب كنت اتمني هاد القائمة ,False,False,False,UnPopuler
1128, هذاك التوقف ديال كاس عرب ضيع الفريق حتي التركيز مبقاش,False,False,False,UnPopuler
1129, اعلن المدرب جزائر جمال بلماضي قائمة المنتخب جزائر الاول التي ستخوض منافسات كاسافريقيا لام بالكاميرون و ردا علي من ك,False,False,False,UnPopuler
1130, بلماضي مدرب الفريق الوطني لكن في كاس عرب شاركنا بالفريق المحلي وبمدربه بوڨرة ,False,False,False,UnPopuler
1131, احصائيات مضحكة مدري شقول عموماً كاس عرب اقرب شي كان له وشفنا الاعب كلنا واخذ افضل لاعب,False,False,False,UnPopuler
1132, مثلهاد التشكيلة تم اضافة لها بعض الاعبين الي شاركو في كاس عرب وليس العكسقبل كاسالع ,False,False,False,UnPopuler
1133, ما هي لحظتك المفضلة في بطولة كاس عرب   ,False,False,False,UnPopuler
1134, الصورة معندها حتي علاقة هذي مقابلة كاس عرب,False,False,False,UnPopuler
1135, بعد تالقه في كاس عرب الاخيرة مفاوضات   نادي العين يرغب بضم الدولي المغربي بدر بانون عام قلب دفاع الاهلي المصري,False,False,False,UnPopuler
1136,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,True,True,False,Populer
1137, محمد الشناوي يحق رقم اعجازي لانه اصبح الاعب الوحيد الذي شارك في مناسبات مختلفه في عام ميلادي واحد وهي دوري عام,False,False,False,UnPopuler
1138, في كاس عرب في قطر المنتخب جزائر رفع علم فلسطين في كاسالسوبر الافريقي في قطر الاهلي المصري ي ,True,False,False,Populer
1139, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,False,False,False,UnPopuler
1140, قائمة منتخب جزائر جمال بلماضي مزج ما بين كاس عرب وباقي المجموعة التي تلعب معه باست ار   ,True,False,False,Populer
1141, سؤال لمن يهمه الا ليش العماله المنزلية لما توصل يتم حجرها لمدة اسبوعين او اقل علي نفقة الكفيل بينما بقية مشجعين,False,True,False,Populer
1142,   نادي بيشة يحتفل بالاعب جزائر قدور بلجيلالي بمناسبة تحقيق منتخب بلاده كاس عرب   ,False,False,False,UnPopuler
1143, الجماعة لي قالت المنتخب جزائر لي لعب كاس عرب   ناقصو غير محرز تفضلو اليكم الخط الرعبجايكم   ,False,False,False,UnPopuler
1144, نبارك لمنتخب جزائر بفوزه بلقب بطولة كاس عرب   ,False,True,False,Populer
1145, سواء صدقت الكلام او لا لم نشارك بالمنتخب الاول لانه في منتخبنا لدينا محترفين في اوروبا يلعبون اساسي ,False,False,False,UnPopuler
1146, بصراحة منذ اول بطولة اقيمت في بيروت عام لكاس عرب افضل نسخة اقيمت لحد الان كاس عرب فيفا قطر ,False,False,False,UnPopuler
1147,   ختام يوم رائع لمنتخب جزائر في كاس عرب ,False,True,False,Populer
1148, قائمة بلماضي قائمة واقعية ومنطقية شتي بن دبكة توڨاي بن عيادة عرفو كيفاه يستغلوا كاس عرب لدخول الي المنتخب الاول   بر,False,False,False,UnPopuler
1149, كان الياس شتي من افضل الاعبين في كاس عرب حيث ربح المدافع الايسر نقاطاً عديدة لحاق بمنتخب بلماضي كما,False,False,False,UnPopuler
1150, ما هو تقيمك لبطولة كاس عرب ,False,False,False,UnPopuler
1151, في بودكاست صحيفة ليكيب بيغ قالوا جزائر تستطيع التفوق عالمياً في المونديال تحدثوا عن جمال بلماضي وقالوا رجل اف,False,False,False,UnPopuler
1152,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,True,True,False,Populer
1153, اكثر التشكيلة من الاعبين الي شاركو في كاس عرب يستحقون ,False,False,False,UnPopuler
1154, ابارك لمنتخب جزائر فوزه المستحق بكاس عرب كانت بطولة ميزة عكست تطور الكرة عربية ونتطلّع لقائكم العام الق,False,True,False,Populer
1155, فيفا يختار احمد رفعت ضمن ابرز الاعبين الذين شاركوا كاس عرب   مبدع   ,False,False,False,UnPopuler
1156,   م شرفي من لاعبي فريقي قطر الريان لثنائي   جزائر ياسين براهيمي جمال ب,True,True,False,Populer
1157, خاص   نادي العين الاماراتي مهتم بالتعاقد مع بدربانون واكد لي احد المصادر الخبر منذ فترة وان المفاوضات والاتصالات,False,False,False,UnPopuler
1158, منسقي النصر يدرون لو فيه خير كان نفع ماجد او الهريفي او يوسف خميس ضاعت اعمارهم ولم يرفعون كاساسيا او ,False,False,False,UnPopuler
